duplicate_group_id,duplicate_class,n_rows,n_canonical_rows,group_representative_id,representative_is_canonical_member,n_identity_hashes,n_publications,n_entry_authors,n_log_D_finite,log_D_min,log_D_max,n_model_tier,log_D_spread,metal_states,duplicate_class_reason
DG009072,E_VALUE_CONFLICT,2,2,SAE:14734,True,1,1,1,2,1.58159,2.40914,2,0.827559,Am(III),2 distinct log D values under identical conditions (spread 0.8276 log units)
DG009125,E_VALUE_CONFLICT,2,2,SAE:10746,True,1,1,1,2,1.94192,1.95176,2,0.00984219,Sm(III),2 distinct log D values under identical conditions (spread 0.009842 log units)
DG009201,E_VALUE_CONFLICT,2,2,SAE:11301,True,1,1,1,2,1.55145,1.74586,2,0.194405,Pu(IV),2 distinct log D values under identical conditions (spread 0.1944 log units)
DG009475,E_VALUE_CONFLICT,2,2,SAE:3337,True,1,1,1,2,0.546543,0.553883,2,0.00734036,,2 distinct log D values under identical conditions (spread 0.00734 log units)
DG009573,E_VALUE_CONFLICT,2,2,SAE:12588,True,1,1,1,2,1.18677,1.26031,2,0.0735428,Nd(III),2 distinct log D values under identical conditions (spread 0.07354 log units)
DG009574,E_VALUE_CONFLICT,2,2,SAE:12796,True,1,1,1,2,-0.872449,-0.742347,2,0.130102,Pu(VI),2 distinct log D values under identical conditions (spread 0.1301 log units)
DG009611,E_VALUE_CONFLICT,2,2,SAE:3028,True,1,1,1,2,0.404093,0.956117,2,0.552024,Pu(IV),2 distinct log D values under identical conditions (spread 0.552 log units)
DG009618,E_VALUE_CONFLICT,2,2,SAE:12838,True,1,1,1,2,2.42286,2.42325,2,0.000382389,Eu(III),2 distinct log D values under identical conditions (spread 0.0003824 log units)
DG009726,E_VALUE_CONFLICT,2,2,SAE:16224,True,1,1,1,2,-0.154902,1.69897,2,1.85387,Lu(III),2 distinct log D values under identical conditions (spread 1.854 log units)
DG009746,E_VALUE_CONFLICT,2,2,SAE:13512,True,1,1,1,2,2.00432,2.00671,2,0.00239004,Gd(III),2 distinct log D values under identical conditions (spread 0.00239 log units)
DG009751,E_VALUE_CONFLICT,2,2,SAE:13544,True,1,1,1,2,1.1433,1.14765,2,0.00435363,Er(III),2 distinct log D values under identical conditions (spread 0.004354 log units)
DG009767,E_VALUE_CONFLICT,2,2,SAE:9298,True,1,1,1,2,0.376238,0.393401,2,0.0171634,Dy(III),2 distinct log D values under identical conditions (spread 0.01716 log units)
DG009854,E_VALUE_CONFLICT,2,2,SAE:13543,True,1,1,1,2,1.06174,1.06317,2,0.00142915,Ho(III),2 distinct log D values under identical conditions (spread 0.001429 log units)
DG009948,E_VALUE_CONFLICT,2,2,SAE:16210,True,1,1,1,2,-0.107905,1.04139,2,1.1493,Nd(III),2 distinct log D values under identical conditions (spread 1.149 log units)
DG010001,E_VALUE_CONFLICT,2,2,SAE:13537,True,1,1,1,2,1.27889,1.28725,2,0.00835772,Nd(III),2 distinct log D values under identical conditions (spread 0.008358 log units)
DG010142,E_VALUE_CONFLICT,2,2,SAE:14794,True,1,1,1,2,-2.52288,-1.74473,2,0.778151,Am(III),2 distinct log D values under identical conditions (spread 0.7782 log units)
DG010216,E_VALUE_CONFLICT,2,2,SAE:16211,True,1,1,1,2,-0.09691,0.929419,2,1.02633,Pr(III),2 distinct log D values under identical conditions (spread 1.026 log units)
DG010231,E_VALUE_CONFLICT,2,2,SAE:10765,True,1,1,1,2,2.68064,2.69569,2,0.0150427,Er(III),2 distinct log D values under identical conditions (spread 0.01504 log units)
DG010467,E_VALUE_CONFLICT,2,2,SAE:3031,True,1,1,1,2,0.655385,1.10076,2,0.445378,U(VI),2 distinct log D values under identical conditions (spread 0.4454 log units)
DG010526,E_VALUE_CONFLICT,2,2,SAE:13538,True,1,1,1,2,1.06317,1.06711,2,0.00393998,Sm(III),2 distinct log D values under identical conditions (spread 0.00394 log units)
DG010746,E_VALUE_CONFLICT,2,2,SAE:11772,True,1,1,1,2,-2.36685,-2.25978,2,0.107076,Th(IV),2 distinct log D values under identical conditions (spread 0.1071 log units)
DG011110,E_VALUE_CONFLICT,2,2,SAE:6751,True,1,1,1,2,-1.11883,-1.11765,2,0.00117964,U(VI),2 distinct log D values under identical conditions (spread 0.00118 log units)
DG011114,E_VALUE_CONFLICT,2,2,SAE:6671,True,1,1,1,2,0.187239,0.188807,2,0.00156832,U(VI),2 distinct log D values under identical conditions (spread 0.001568 log units)
DG011200,E_VALUE_CONFLICT,2,2,SAE:3025,True,1,1,1,2,0.955645,1.61911,2,0.663467,Pu(IV),2 distinct log D values under identical conditions (spread 0.6635 log units)
DG011292,E_VALUE_CONFLICT,2,2,SAE:16222,True,1,1,1,2,0,1.95424,2,1.95424,Tm(III),2 distinct log D values under identical conditions (spread 1.954 log units)
DG011307,E_VALUE_CONFLICT,2,2,SAE:13540,True,1,1,1,2,0.779661,0.787919,2,0.00825845,Gd(III),2 distinct log D values under identical conditions (spread 0.008258 log units)
DG011313,E_VALUE_CONFLICT,2,2,SAE:13521,True,1,1,1,2,1.21208,1.21212,2,4.06752e-05,Ce(III),2 distinct log D values under identical conditions (spread 4.068e-05 log units)
DG011315,E_VALUE_CONFLICT,2,2,SAE:14778,True,1,1,1,2,1.05108,1.1035,2,0.0524205,Am(III),2 distinct log D values under identical conditions (spread 0.05242 log units)
DG011325,E_VALUE_CONFLICT,2,2,SAE:9278,True,1,1,1,2,0.705809,2.06947,2,1.36366,Yb(III),2 distinct log D values under identical conditions (spread 1.364 log units)
DG011338,E_VALUE_CONFLICT,2,2,SAE:14700,True,1,1,1,2,0.120574,0.127105,2,0.00653087,Am(III),2 distinct log D values under identical conditions (spread 0.006531 log units)
DG011348,E_VALUE_CONFLICT,2,2,SAE:10740,True,1,1,1,2,2.37862,2.37869,2,7.72637e-05,Nd(III),2 distinct log D values under identical conditions (spread 7.726e-05 log units)
DG011352,E_VALUE_CONFLICT,2,2,SAE:2583,True,1,1,1,2,1.15217,1.15221,2,4.10229e-05,Eu(III),2 distinct log D values under identical conditions (spread 4.102e-05 log units)
DG011399,E_VALUE_CONFLICT,2,2,SAE:13506,True,1,1,1,2,-0.0872483,-0.0861861,2,0.00106217,La(III),2 distinct log D values under identical conditions (spread 0.001062 log units)
DG011402,E_VALUE_CONFLICT,2,2,SAE:12570,True,1,1,1,2,-0.505025,-0.19382,2,0.311205,Nd(III),2 distinct log D values under identical conditions (spread 0.3112 log units)
DG011426,E_VALUE_CONFLICT,2,2,SAE:9263,True,1,1,1,2,0.543082,1.11221,2,0.569132,Gd(III),2 distinct log D values under identical conditions (spread 0.5691 log units)
DG011527,E_VALUE_CONFLICT,2,2,SAE:14754,True,1,1,1,2,1.19019,2.02404,2,0.833846,Am(III),2 distinct log D values under identical conditions (spread 0.8338 log units)
DG011551,E_VALUE_CONFLICT,2,2,SAE:7134,True,1,1,1,2,-1.16115,-1.13804,2,0.0231089,Pu(III),2 distinct log D values under identical conditions (spread 0.02311 log units)
DG011569,E_VALUE_CONFLICT,2,2,SAE:3334,True,1,1,1,2,1.32428,1.9952,2,0.670914,,2 distinct log D values under identical conditions (spread 0.6709 log units)
DG011649,E_VALUE_CONFLICT,2,2,SAE:13524,True,1,1,1,2,0.900671,0.901515,2,0.000844011,Sm(III),2 distinct log D values under identical conditions (spread 0.000844 log units)
DG011713,E_VALUE_CONFLICT,2,2,SAE:14782,True,1,1,1,2,0.804412,1.0223,2,0.217893,Am(III),2 distinct log D values under identical conditions (spread 0.2179 log units)
DG011773,E_VALUE_CONFLICT,2,2,SAE:7131,True,1,1,1,2,-2.1549,-2.15487,2,3.22043e-05,Pu(III),2 distinct log D values under identical conditions (spread 3.22e-05 log units)
DG011838,E_VALUE_CONFLICT,2,2,SAE:12115,True,1,1,1,2,-2.49625,-2.45427,2,0.041979,U(VI),2 distinct log D values under identical conditions (spread 0.04198 log units)
DG011873,E_VALUE_CONFLICT,2,2,SAE:12578,True,1,1,1,2,-0.387772,-0.0861861,2,0.301586,Pr(III),2 distinct log D values under identical conditions (spread 0.3016 log units)
DG011878,E_VALUE_CONFLICT,2,2,SAE:12791,True,1,1,1,2,-1.43878,-1.40051,2,0.0382653,U(VI),2 distinct log D values under identical conditions (spread 0.03827 log units)
DG012067,E_VALUE_CONFLICT,2,2,SAE:16206,True,1,1,1,2,-0.154902,0.778151,2,0.933053,Ce(III),2 distinct log D values under identical conditions (spread 0.9331 log units)
DG012106,E_VALUE_CONFLICT,2,2,SAE:14810,True,1,1,1,2,-2.04576,-1.92082,2,0.124939,Am(III),2 distinct log D values under identical conditions (spread 0.1249 log units)
DG012327,E_VALUE_CONFLICT,2,2,SAE:7240,True,1,1,1,2,-0.252516,-0.252515,2,7.75353e-07,U(VI),2 distinct log D values under identical conditions (spread 7.754e-07 log units)
DG012355,E_VALUE_CONFLICT,2,2,SAE:12846,True,1,1,1,2,2.80003,2.80022,2,0.000192616,Lu(III),2 distinct log D values under identical conditions (spread 0.0001926 log units)
DG012383,E_VALUE_CONFLICT,2,2,SAE:3344,True,1,1,1,2,2.36487,2.44739,2,0.0825208,,2 distinct log D values under identical conditions (spread 0.08252 log units)
DG012427,E_VALUE_CONFLICT,2,2,SAE:14776,True,1,1,1,2,1.16637,1.74126,2,0.574891,Am(III),2 distinct log D values under identical conditions (spread 0.5749 log units)
DG012434,E_VALUE_CONFLICT,2,2,SAE:12591,True,1,1,1,2,1.8861,1.8936,2,0.00749818,Gd(III),2 distinct log D values under identical conditions (spread 0.007498 log units)
DG012542,E_VALUE_CONFLICT,2,2,SAE:13527,True,1,1,1,2,0.406711,0.409091,2,0.0023795,Tb(III),2 distinct log D values under identical conditions (spread 0.002379 log units)
DG012546,E_VALUE_CONFLICT,2,2,SAE:12802,True,1,1,1,2,1.76786,1.85204,2,0.0841837,Pu(VI),2 distinct log D values under identical conditions (spread 0.08418 log units)
DG012577,E_VALUE_CONFLICT,2,2,SAE:9272,True,1,1,1,2,2.58662,2.587,2,0.000373224,Dy(III),2 distinct log D values under identical conditions (spread 0.0003732 log units)
DG012602,E_VALUE_CONFLICT,2,2,SAE:9258,True,1,1,1,2,0.279841,0.874046,2,0.594205,Sm(III),2 distinct log D values under identical conditions (spread 0.5942 log units)
DG012758,E_VALUE_CONFLICT,2,2,SAE:15613,True,1,1,1,2,-1.65758,-1.37675,2,0.280827,Eu(III),2 distinct log D values under identical conditions (spread 0.2808 log units)
DG012776,E_VALUE_CONFLICT,2,2,SAE:12833,True,1,1,1,2,0.724276,0.72697,2,0.00269416,La(III),2 distinct log D values under identical conditions (spread 0.002694 log units)
DG012788,E_VALUE_CONFLICT,2,2,SAE:9613,True,1,1,1,2,1.2,1.24919,2,0.0491925,Eu(III),2 distinct log D values under identical conditions (spread 0.04919 log units)
DG012791,E_VALUE_CONFLICT,2,2,SAE:9614,True,1,1,1,2,0.945093,0.949565,2,0.00447205,Eu(III),2 distinct log D values under identical conditions (spread 0.004472 log units)
DG012875,E_VALUE_CONFLICT,2,2,SAE:12567,True,1,1,1,2,-1.58543,-0.481486,2,1.10394,La(III),2 distinct log D values under identical conditions (spread 1.104 log units)
DG012963,E_VALUE_CONFLICT,2,2,SAE:6693,True,1,1,1,2,0.143333,0.147787,2,0.00445361,Pu(VI),2 distinct log D values under identical conditions (spread 0.004454 log units)
DG013063,E_VALUE_CONFLICT,2,2,SAE:6753,True,1,1,1,2,0.0666684,0.0678733,2,0.0012049,U(VI),2 distinct log D values under identical conditions (spread 0.001205 log units)
DG013231,E_VALUE_CONFLICT,2,2,SAE:11851,True,1,1,1,2,1.52247,1.60674,2,0.0842697,Th(IV),2 distinct log D values under identical conditions (spread 0.08427 log units)
DG013324,E_VALUE_CONFLICT,2,2,SAE:3339,True,1,1,1,2,2.09461,2.10486,2,0.0102517,,2 distinct log D values under identical conditions (spread 0.01025 log units)
DG013513,E_VALUE_CONFLICT,2,2,SAE:14738,True,1,1,1,2,1.06648,1.1049,2,0.0384216,Am(III),2 distinct log D values under identical conditions (spread 0.03842 log units)
DG013516,E_VALUE_CONFLICT,2,2,SAE:9253,True,1,1,1,2,0.279841,0.416031,2,0.13619,Nd(III),2 distinct log D values under identical conditions (spread 0.1362 log units)
DG013569,E_VALUE_CONFLICT,2,2,SAE:6756,True,1,1,1,2,0.715088,0.723982,2,0.00889399,U(VI),2 distinct log D values under identical conditions (spread 0.008894 log units)
DG013650,E_VALUE_CONFLICT,2,2,SAE:3323,True,1,1,1,2,0.797268,0.800717,2,0.00344954,,2 distinct log D values under identical conditions (spread 0.00345 log units)
DG000360,F_INSUFFICIENT_INFORMATION,10,10,SAE:4811,True,1,3,1,10,-1.47553,0.748009,0,2.22354,Pu(IV),missing required field(s): extractant_system_key
DG003212,F_INSUFFICIENT_INFORMATION,10,10,SAE:4805,True,1,3,1,10,-2.32747,-0.889858,0,1.43761,Pu(IV),missing required field(s): extractant_system_key
DG007191,F_INSUFFICIENT_INFORMATION,10,10,SAE:4813,True,1,3,1,10,-1.00109,0.999729,0,2.00082,Pu(IV),missing required field(s): extractant_system_key
DG012562,F_INSUFFICIENT_INFORMATION,10,10,SAE:4807,True,1,3,1,10,-1.77842,0.0736223,0,1.85204,Pu(IV),missing required field(s): extractant_system_key
DG003167,F_INSUFFICIENT_INFORMATION,9,9,SAE:4809,True,1,3,1,9,-1.51828,0.675382,0,2.19367,Pu(IV),missing required field(s): extractant_system_key
DG003349,F_INSUFFICIENT_INFORMATION,9,9,SAE:4838,True,1,3,1,9,0.225969,0.829651,0,0.603682,U(VI),missing required field(s): extractant_system_key
DG003569,F_INSUFFICIENT_INFORMATION,9,9,SAE:4836,True,1,3,1,9,0.188261,0.807262,0,0.619001,U(VI),missing required field(s): extractant_system_key
DG005557,F_INSUFFICIENT_INFORMATION,9,9,SAE:4815,True,1,3,1,9,-0.871164,1.12432,0,1.99548,Pu(IV),missing required field(s): extractant_system_key
DG005912,F_INSUFFICIENT_INFORMATION,9,9,SAE:4830,True,1,3,1,9,-0.920029,-0.105344,0,0.814685,U(VI),missing required field(s): extractant_system_key
DG007205,F_INSUFFICIENT_INFORMATION,9,9,SAE:4817,True,1,3,1,9,-0.63375,1.22262,0,1.85637,Pu(IV),missing required field(s): extractant_system_key
DG008161,F_INSUFFICIENT_INFORMATION,9,9,SAE:4834,True,1,3,1,9,-0.103343,0.655804,0,0.759147,U(VI),missing required field(s): extractant_system_key
DG012072,F_INSUFFICIENT_INFORMATION,9,9,SAE:4840,True,1,3,1,9,0.277501,0.929445,0,0.651944,U(VI),missing required field(s): extractant_system_key
DG013143,F_INSUFFICIENT_INFORMATION,9,9,SAE:4828,True,1,3,1,9,-1.10595,-0.65953,0,0.446419,U(VI),missing required field(s): extractant_system_key
DG002891,F_INSUFFICIENT_INFORMATION,8,8,SAE:4819,True,1,3,1,8,-0.627797,1.29905,0,1.92685,Pu(IV),missing required field(s): extractant_system_key
DG006941,F_INSUFFICIENT_INFORMATION,8,8,SAE:4844,True,1,3,1,8,-0.142548,0.944468,0,1.08702,U(VI),missing required field(s): extractant_system_key
DG010500,F_INSUFFICIENT_INFORMATION,8,8,SAE:4832,True,1,3,1,8,-0.220164,0.432971,0,0.653135,U(VI),missing required field(s): extractant_system_key
DG011085,F_INSUFFICIENT_INFORMATION,8,8,SAE:4842,True,1,3,1,8,0.228094,0.977185,0,0.749092,U(VI),missing required field(s): extractant_system_key
DG000626,F_INSUFFICIENT_INFORMATION,7,7,SAE:4826,True,1,2,1,7,-0.512433,1.27005,0,1.78249,Pu(IV),missing required field(s): extractant_system_key
DG000767,F_INSUFFICIENT_INFORMATION,7,7,SAE:4846,True,1,2,1,7,0.474126,0.92704,0,0.452915,U(VI),missing required field(s): extractant_system_key
DG001987,F_INSUFFICIENT_INFORMATION,7,7,SAE:4824,True,1,2,1,7,-0.530992,1.39362,0,1.92461,Pu(IV),missing required field(s): extractant_system_key
DG013013,F_INSUFFICIENT_INFORMATION,7,7,SAE:4823,True,1,3,1,7,-0.603441,1.18695,0,1.79039,Pu(IV),missing required field(s): extractant_system_key
DG013368,F_INSUFFICIENT_INFORMATION,7,7,SAE:4848,True,1,2,1,7,0.0377976,0.904987,0,0.867189,U(VI),missing required field(s): extractant_system_key
DG006077,F_INSUFFICIENT_INFORMATION,6,6,SAE:10995,True,1,1,1,0,,,0,,Eu(III),missing required field(s): log_D
DG006643,F_INSUFFICIENT_INFORMATION,6,6,SAE:11000,True,1,1,1,0,,,0,,Sm(III),missing required field(s): log_D
DG007043,F_INSUFFICIENT_INFORMATION,6,6,SAE:10996,True,1,1,1,0,,,0,,Gd(III),missing required field(s): log_D
DG008365,F_INSUFFICIENT_INFORMATION,6,6,SAE:10993,True,1,1,1,0,,,0,,Cf(III),missing required field(s): log_D
DG010248,F_INSUFFICIENT_INFORMATION,6,6,SAE:10998,True,1,1,1,0,,,0,,Nd(III),missing required field(s): log_D
DG012011,F_INSUFFICIENT_INFORMATION,6,6,SAE:10994,True,1,1,1,0,,,0,,Cm(III),missing required field(s): log_D
DG012126,F_INSUFFICIENT_INFORMATION,6,6,SAE:10991,True,1,1,1,0,,,0,,Am(III),missing required field(s): log_D
DG013094,F_INSUFFICIENT_INFORMATION,6,6,SAE:10999,True,1,1,1,0,,,0,,Pr(III),missing required field(s): log_D
DG000349,F_INSUFFICIENT_INFORMATION,4,4,SAE:11095,True,1,1,1,0,,,0,,Nd(III),missing required field(s): log_D
DG002311,F_INSUFFICIENT_INFORMATION,4,4,SAE:11087,True,1,1,1,0,,,0,,Cm(III),missing required field(s): log_D
DG002551,F_INSUFFICIENT_INFORMATION,4,4,SAE:11059,True,1,1,1,0,,,0,,Cm(III),missing required field(s): log_D
DG003073,F_INSUFFICIENT_INFORMATION,4,4,SAE:11067,True,1,1,1,0,,,0,,Nd(III),missing required field(s): log_D
DG003602,F_INSUFFICIENT_INFORMATION,4,4,SAE:11075,True,1,1,1,0,,,0,,Sm(III),missing required field(s): log_D
DG004263,F_INSUFFICIENT_INFORMATION,4,4,SAE:11051,True,1,1,1,0,,,0,,Am(III),missing required field(s): log_D
DG005078,F_INSUFFICIENT_INFORMATION,4,4,SAE:11099,True,1,1,1,0,,,0,,Pr(III),missing required field(s): log_D
DG007475,F_INSUFFICIENT_INFORMATION,4,4,SAE:11083,True,1,1,1,0,,,0,,Cf(III),missing required field(s): log_D
DG007894,F_INSUFFICIENT_INFORMATION,4,4,SAE:11055,True,1,1,1,0,,,0,,Cf(III),missing required field(s): log_D
DG008614,F_INSUFFICIENT_INFORMATION,4,4,SAE:11071,True,1,1,1,0,,,0,,Pr(III),missing required field(s): log_D
DG009102,F_INSUFFICIENT_INFORMATION,4,4,SAE:11063,True,1,1,1,0,,,0,,La(III),missing required field(s): log_D
DG010084,F_INSUFFICIENT_INFORMATION,4,4,SAE:11091,True,1,1,1,0,,,0,,La(III),missing required field(s): log_D
DG013669,F_INSUFFICIENT_INFORMATION,4,4,SAE:11103,True,1,1,1,0,,,0,,Sm(III),missing required field(s): log_D
DG013806,F_INSUFFICIENT_INFORMATION,4,4,SAE:11079,True,1,1,1,0,,,0,,Am(III),missing required field(s): log_D
DG001631,F_INSUFFICIENT_INFORMATION,3,3,SAE:655,True,1,1,1,0,,,0,,,"missing required field(s): log_D,metal_symbol"
DG007614,F_INSUFFICIENT_INFORMATION,3,3,SAE:659,True,1,1,1,0,,,0,,,"missing required field(s): log_D,metal_symbol"
DG009889,F_INSUFFICIENT_INFORMATION,3,3,SAE:656,True,1,1,1,0,,,0,,,"missing required field(s): log_D,metal_symbol"
DG009931,F_INSUFFICIENT_INFORMATION,3,3,SAE:657,True,1,1,1,0,,,0,,,"missing required field(s): log_D,metal_symbol"
DG010612,F_INSUFFICIENT_INFORMATION,3,3,SAE:658,True,1,1,1,0,,,0,,,"missing required field(s): log_D,metal_symbol"
DG000062,F_INSUFFICIENT_INFORMATION,2,2,SAE:11400,True,1,1,1,0,,,0,,Ce(III),missing required field(s): log_D
DG000070,F_INSUFFICIENT_INFORMATION,2,2,SAE:4958,True,1,1,1,2,-0.65852,-0.65852,0,0,U(VI),missing required field(s): extractant_system_key
DG000381,F_INSUFFICIENT_INFORMATION,2,2,SAE:4949,True,1,1,1,2,0.417017,0.417017,0,0,U(VI),missing required field(s): extractant_system_key
DG000428,F_INSUFFICIENT_INFORMATION,2,2,SAE:4951,True,1,1,1,2,-0.0384258,-0.0384258,0,0,U(VI),missing required field(s): extractant_system_key
DG000558,F_INSUFFICIENT_INFORMATION,2,2,SAE:1874,True,1,1,1,0,,,0,,,"missing required field(s): log_D,metal_symbol"
DG000675,F_INSUFFICIENT_INFORMATION,2,2,SAE:502,True,1,1,1,0,,,0,,,"missing required field(s): log_D,metal_symbol"
DG000955,F_INSUFFICIENT_INFORMATION,2,2,SAE:4941,True,1,1,1,2,-0.163149,-0.163149,0,0,U(VI),missing required field(s): extractant_system_key
DG001036,F_INSUFFICIENT_INFORMATION,2,2,SAE:11404,True,1,1,1,0,,,0,,Ce(III),missing required field(s): log_D
DG001727,F_INSUFFICIENT_INFORMATION,2,2,SAE:6572,True,1,1,1,2,-0.0536667,0.0805403,0,0.134207,U(VI),missing required field(s): extractant_system_key
DG003035,F_INSUFFICIENT_INFORMATION,2,2,SAE:520,True,1,1,1,0,,,0,,,"missing required field(s): log_D,metal_symbol"
DG003213,F_INSUFFICIENT_INFORMATION,2,2,SAE:11412,True,1,1,1,0,,,0,,Eu(III),missing required field(s): log_D
DG003398,F_INSUFFICIENT_INFORMATION,2,2,SAE:11406,True,1,1,1,0,,,0,,Eu(III),missing required field(s): log_D
DG003868,F_INSUFFICIENT_INFORMATION,2,2,SAE:4939,True,1,1,1,2,0.306099,0.306099,0,0,U(VI),missing required field(s): extractant_system_key
DG004047,F_INSUFFICIENT_INFORMATION,2,2,SAE:6574,True,1,1,1,2,0.0511365,0.178954,0,0.127818,U(VI),missing required field(s): extractant_system_key
DG004070,F_INSUFFICIENT_INFORMATION,2,2,SAE:4937,True,1,1,1,2,0.36287,0.36287,0,0,U(VI),missing required field(s): extractant_system_key
DG004438,F_INSUFFICIENT_INFORMATION,2,2,SAE:11402,True,1,1,1,0,,,0,,Ce(III),missing required field(s): log_D
